Frequency,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density
ramanShift,DM201,DM202,DM203,DM204,DM205,DM206,DM207,DM208,DM209,DM210,DM211,Ctrl01,Ctrl02,Ctrl03,Ctrl04,Ctrl05,Ctrl06,Ctrl07,Ctrl08,Ctrl09
742,200.996228,269.8604248,178.1660797,315.4075409,284.6509094,161.5433441,326.7578558,220.6856104,233.1736145,178.6868073,222.90565,219.2339203,249.1773865,432.3427582,181.452887,294.7320312,114.1962311,290.9547791,598.0486232,253.1132711
743,200.8194641,268.0043213,176.5751312,315.7610809,285.8662262,163.5762207,327.1261241,217.6657613,231.9362122,178.0681061,223.17081,220.8248688,248.1167542,432.7846832,179.2432373,296.2346039,114.019458,288.8335022,593.6293422,250.6090037
744,200.0916687,268.5870331,178.9971985,315.2490784,285.4097366,162.7768616,327.5601832,221.3340709,234.0823853,178.1574066,221.70464,220.7638885,250.5184937,433.2924398,182.4629303,294.3537201,112.7407516,287.734259,594.7169233,251.5794653
745,199.2957275,269.4714111,181.9156677,314.6300049,284.7464371,161.6271606,328.0023753,225.8296839,236.6471008,178.3342804,220.02432,220.4985748,253.348526,433.8083242,186.3542206,292.0543213,111.3257385,286.7614441,596.4856829,252.9797363
746,197.0535583,268.7433594,182.5550964,315.4010285,284.5695191,160.9775482,328.0739772,226.7585017,238.2117401,177.6770325,220.40103,223.5143097,253.0096863,433.6755931,185.9647827,290.9775482,111.0224518,286.2331543,597.4209246,254.3341929
747,193.9563782,267.0620361,181.8471741,316.9938629,284.68013,160.623584,327.9264908,225.5786209,239.185138,176.5266571,221.99386,228.4697937,250.7974121,433.1594035,183.0445862,290.6235809,111.376413,285.967688,597.8633728,255.6615499
748,192.782724,266.3913635,181.3673859,316.695456,285.0353699,159.9760254,327.6974386,224.9692256,238.5280701,175.4738617,221.69546,229.0887543,249.3021637,429.2186635,180.2542053,290.4978455,111.5347717,285.8652283,597.909899,254.9508565
749,194.9077637,267.4538818,181.2788422,313.1537262,285.8101196,158.8249634,327.3285141,225.3381551,235.074884,174.5884338,218.15372,222.2709198,249.0365326,419.4051158,177.6864532,290.7634705,111.3576874,286.0423096,597.277444,250.7450511
750,197.3435303,269.2347076,181.3844116,310.7376465,286.5606613,157.0817658,327.5419083,226.2166672,232.7279449,174.149411,216.24236,217.3549988,250.0132355,412.3409271,176.6229401,289.8838196,111.4523544,287.5394104,597.7750026,248.1000036
751,202.3048889,276.8539429,183.0677277,317.4709259,287.1143875,150.5256775,332.4885101,231.2370962,239.3726257,177.338858,227.58261,227.8978973,261.0877106,427.6237081,187.7860107,279.6953064,113.7558441,299.7656311,607.4572449,258.1408539
752,207.2662598,284.4731934,184.7510529,324.2042114,287.6681061,143.9695846,337.4351095,236.2575226,246.0173157,180.5283112,238.92288,238.440805,272.1621918,442.906484,198.9490875,269.5067871,116.0593353,311.9918518,617.1395002,268.1817169
753,203.0144867,278.1217285,181.6007904,319.761261,286.3336716,150.3271881,332.8790029,232.8454056,244.9604706,177.7518646,233.42388,236.5252503,268.1346405,440.0678457,193.8771149,275.4782654,114.2093964,303.1491272,612.5283857,263.1200333
754,197.1636932,269.3455475,177.611615,313.3785767,284.6715012,158.9260803,326.673617,227.9697495,242.5669708,173.9399811,225.00229,232.4474213,261.4860199,434.0840912,185.9874085,284.2544556,111.6385941,290.6497192,605.4365103,255.4371796
755,194.535672,264.1611481,175.4713379,310.4828033,282.4801025,161.5541412,323.0652847,224.5021235,240.5955475,171.7656067,218.90383,228.0509643,256.4738953,428.0101013,182.1656067,288.328659,108.8025528,285.1770783,599.8526045,250.6151886
756,194.0921661,261.4114227,174.5843262,309.9506042,279.9299545,160.1349243,321.2173589,221.9889348,238.9102264,170.7011963,214.38008,223.4385101,252.571051,421.8749441,181.1011933,289.2156708,105.7867218,284.4674622,595.2908456,247.7324041
757,194.0422882,261.5685913,175.6960113,311.6291565,279.2342911,158.5337097,322.1957347,220.9390513,237.6485718,169.9697144,213.15659,221.005719,250.605722,419.6757253,182.0960113,289.4971435,105.5565857,284.0605774,594.0595921,246.9438171
758,194.7523163,267.3375671,180.6662109,317.5756409,282.1187897,156.5811279,328.6303635,222.7141241,237.2048065,169.8809631,218.30429,222.7807892,252.3807892,425.0749003,187.0662109,288.60961,110.7042908,284.2380798,599.2580174,250.1981099
759,195.431192,272.6467865,185.2389893,322.8674377,284.7694931,154.8701782,334.2985611,224.3203405,237.0729156,170.4004211,223.44446,224.8210754,254.3898804,430.2339325,191.4206543,287.6050598,115.3454163,284.7820801,603.8551854,253.5630493
760,195.7864105,273.1796234,185.68302,321.3577332,284.9915085,155.6694336,332.0044022,224.1723302,240.181134,177.2384949,228.50642,229.6166076,258.8301941,432.8981171,189.3781097,285.3849029,114.7237732,289.1335876,602.2059283,258.0773621
761,196.1416412,273.7124603,186.1270508,319.8480285,285.2135239,156.468689,329.7102407,224.0243174,243.2893494,184.0765747,233.56838,234.412146,263.2705017,435.5623067,187.3355682,283.1647492,114.1021301,293.4850952,600.5566755,262.5916799
762,202.2150848,277.2902405,188.7248474,320.9366882,284.4145737,148.0600678,331.9324417,229.7551753,244.616861,182.1553253,237.07337,235.4970429,269.7180389,440.2699636,191.4556152,274.8541504,118.3070969,299.6952576,605.1656669,265.9324443
763,209.4126526,281.4666016,191.7460541,322.5361481,283.4149094,137.8412964,335.0425084,236.6417338,245.5943085,178.5121155,240.27229,235.852478,276.5601746,445.3793538,196.7871521,265.3462463,123.4609131,306.270813,611.0049787,269.0425034
764,210.215625,278.5712158,190.087503,320.6515625,284.5602722,142.9095902,333.4295095,236.7261937,243.7116119,176.0118317,234.52679,233.7116089,275.0832642,441.7790273,194.4752258,272.1138275,120.5031296,303.0189758,610.2708915,264.0489248
765,206.4813385,270.658078,185.1084534,316.2949005,287.2276154,158.824765,328.4652735,231.9842428,239.7995056,174.3225067,222.43481,229.7994965,267.703598,431.9987488,186.739917,290.4296264,111.7897919,292.7941406,604.8726806,253.3054454
766,204.1790985,265.2209015,181.083609,313.1313537,289.0373077,169.6686493,325.0671667,225.7986069,235.3194611,173.1402985,212.37021,226.3343567,261.3970612,425.8233744,181.599997,303.0477417,104.8657089,285.4627075,600.5821054,244.375679
767,204.7128845,264.6871155,178.9484619,312.3306671,289.1485138,170.4693268,324.7706146,216.7538986,229.7147125,172.9623718,206.32064,223.7543915,257.2157379,426.7871552,181.6,304.3822082,101.4850647,283.8613434,598.4850943,239.0378215
768,205.129953,264.347879,177.2646271,312.0202881,289.2597351,170.3282959,324.6167475,209.2134501,224.9735871,172.768869,201.64836,221.8280701,254.0849152,428.0947368,181.9658051,304.2301758,99.03042909,283.0070801,596.5602984,234.8476843
769,204.3287995,266.0392059,180.2912018,316.8272095,289.3709946,160.3583771,325.952006,217.3733521,229.2464081,172.4128021,211.35122,226.7240082,261.9184174,432.9906718,186.1496033,288.5631592,106.2408188,289.950415,596.4331403,242.6366857
770,203.5276428,267.7305298,183.3177887,321.634137,289.4822693,150.3884598,327.2872645,225.533254,233.5192352,172.0567291,221.05409,231.6199554,269.7519257,437.886617,190.3334167,272.8961456,113.4512054,296.89375,596.3059823,250.4256872
771,199.4314179,267.7753632,179.3821472,316.4096924,287.8152237,152.5439453,324.6296361,224.2125727,233.9004852,170.4275421,217.05897,228.3565369,262.5386871,431.9899648,188.0797241,277.1390991,112.6531494,293.6570312,594.2532872,247.6107305
772,194.7107147,267.5081573,174.1270172,309.2841003,285.8111496,156.9974365,321.215299,221.0951258,233.5442017,168.557077,210.46779,223.5467651,252.4737854,424.0479024,184.6059967,285.1553863,110.3373322,288.4909668,591.8356846,242.7861074
773,193.1713532,267.1878021,172.6365997,306.8774536,285.6631241,160.0201538,319.4354528,219.9659576,232.3389984,167.6408508,208.1183,223.4037079,250.6281097,422.3806305,180.9718933,290.2037018,107.3840912,284.6493439,591.0845032,241.319631
774,193.7952118,266.8313019,173.7060761,307.6795563,286.7771607,162.0699768,318.7670314,220.1887665,230.556543,167.3734802,208.65304,226.4338776,254.3712616,424.9800415,177.2287353,293.2338837,103.9974258,281.7082916,591.4664612,242.1365865
775,194.2939453,266.5060577,174.6191986,309.546521,286.4431458,163.6818329,318.9857127,220.8813324,229.7757721,168.3273163,210.53441,227.366626,256.7686859,426.640564,175.4576019,294.4484558,102.4576019,281.8354309,593.7049778,243.7365723
776,194.5614685,266.2385254,175.2434326,313.38107,283.4334641,164.4844116,320.843544,222.4419072,230.8458801,171.5376404,214.90401,224.4238312,256.6795074,426.5662588,177.3302917,292.3082367,104.3302917,287.6318542,599.374006,246.7834066
777,194.780658,265.9322937,175.4905151,316.1616852,280.8829803,164.4939911,322.4999924,224.010643,231.790329,174.1001892,218.68394,221.9934265,256.2711761,426.6047719,179.4255402,289.9841339,105.806572,292.3357727,603.7377712,249.4677607
778,194.6022034,265.3076996,172.635199,310.2725983,282.1098786,157.9803039,322.5000026,225.6464996,231.7010986,171.3341034,217.6132,223.7779968,253.2373993,427.5714162,183.3515991,286.1473022,104.0220017,288.0528015,597.3642883,249.1703313
779,194.4237427,264.6830994,169.7798828,304.3835083,283.3367691,151.4666138,322.5,227.2823588,231.6118713,168.5680115,216.54246,225.5625732,250.2036255,428.5380656,187.2776581,282.3104706,102.2374283,283.7698242,590.9908142,248.8729045
780,195.0966248,265.2192261,174.3537933,307.0831391,284.2740326,152.5350769,322.4354986,224.5328827,232.6836426,168.509613,214.00051,223.7101196,250.4966278,428.6021627,186.7937591,284.6639099,107.5730179,282.1937561,593.0731114,246.9627635
781,195.9001618,265.9334808,180.0678101,311.1008057,285.1668472,154.7671112,322.3610942,221.1104253,233.9335876,168.8667358,211.23278,221.2995148,251.3001618,428.5277608,185.6330993,287.9673279,114.0012879,281.0331055,596.4530596,244.8051249
782,195.2480163,266.4239929,178.2800506,312.7120026,285.0800095,156.5519898,321.4466782,221.9333038,234.6799957,166.8720276,209.864,221.071991,252.271991,428.5933329,185.3679962,288.080014,117.3519882,281.7759796,599.0742624,242.0400264
783,193.7293243,266.7813324,172.0266327,312.8906677,284.4099884,158.0706756,320.0322164,225.2833532,235.1266693,163.4773132,209.328,222.1440064,253.3440033,428.7422333,185.6360016,286.2933258,118.8706741,283.6520019,601.243818,238.9133174
784,192.7653107,267.5203339,169.7956879,312.4102875,283.6531067,158.3062195,319.079951,225.6567078,235.295935,162.9609985,210.45693,223.4590881,253.6531158,428.7466075,184.6552704,284.7490448,118.5858887,284.1755982,599.9697658,238.6766281
785,192.6759247,268.8611481,173.9075134,310.8907043,282.7592392,156.5184723,318.8564733,221.3363088,235.027771,166.9834351,214.21121,225.1574493,252.7592377,428.5231374,181.7054809,283.5870117,115.4573273,282.5666229,593.2656948,242.9970246
786,192.3844544,269.0569733,177.6963776,309.3709839,282.252594,155.0134735,318.9922333,217.6554362,234.4901459,170.4269439,217.53471,226.2227905,252.2424927,428.2996572,179.2673614,283.0849823,112.5440353,281.3616608,587.8023856,246.6217601
787,190.9534027,262.7961365,179.6640717,307.8504944,283.9296036,155.1029144,321.1537094,217.5809046,232.4330139,170.6058227,218.42912,223.718454,253.8524231,428.0760549,179.714566,286.3048492,110.844664,282.4349518,589.335641,246.3236211
788,189.5223572,256.5353027,181.6317627,306.3299988,285.6066208,155.1923523,323.3151983,217.5063706,230.375882,170.7847046,219.32353,221.2141174,255.4623474,427.8524424,180.1617645,289.524707,109.1452942,283.5082337,590.8689139,246.0254898
789,191.8552613,261.4015747,177.707898,312.4199951,281.5555954,156.3457886,317.0890401,214.0217133,225.2894775,172.4368408,210.97027,215.7621094,252.2444763,423.1956177,173.8981628,286.8536865,105.2352661,283.1089477,588.8954991,242.4535116
790,194.5400726,267.3081482,173.2332184,319.2215057,276.9690552,157.5987,310.0787074,210.2182363,219.9198639,174.2267151,201.75243,210.0345184,248.5752411,418.1243083,167.0071564,283.6319183,101.1185608,282.571991,586.5942296,238.5754573
791,193.4523071,264.574237,171.9825989,317.8089508,276.565155,160.9215362,309.5578512,210.5216319,220.0868225,172.2436584,199.65211,211.3041321,247.2174011,415.637736,167.1737488,289.0517273,100.4695206,280.3305725,586.1614685,237.2826106
792,190.5868133,257.7686828,172.251236,312.5256897,278.1322174,165.2197754,312.0950089,212.7603022,222.8627716,168.4826904,200.90577,215.8710144,246.948764,414.3691661,170.6660706,298.5436798,101.4545318,277.2859894,586.6092093,237.2079875
793,190.2394592,257.3185486,173.4395447,309.999826,278.5502014,163.361853,315.6657181,215.0661977,227.9984314,168.3991272,206.83771,218.4399811,248.3993042,416.6653544,174.1193359,298.9621185,103.2394592,277.5191651,589.3988865,241.164917
794,193.0170532,264.7553375,175.7691467,310.8958252,277.5421982,153.86427,320.5190481,217.4555308,236.0624176,172.8791199,218.57529,218.5295807,251.9832916,423.3853455,177.5241333,288.1205383,106.0170532,281.8199554,595.0948748,250.1249085
795,194.9888672,269.2756378,177.5808075,311.6575806,276.8939514,147.7819412,323.3416545,219.6692225,241.4019287,176.3808075,227.12822,219.1566162,254.2817718,428.5546977,180.2959656,280.406134,108.0848373,285.0272614,598.6665911,256.8947601
796,194.0026886,263.0895782,177.4911529,311.9265442,277.5663452,154.2369629,318.7095846,221.2381516,236.7399719,176.2911499,223.99037,221.7565552,251.861142,428.0317281,180.7442352,284.1715607,107.5469193,284.2203796,594.4400896,255.6246719
797,193.0165009,256.9035156,177.4015045,312.1954956,278.2387467,160.69198,314.0775147,222.8070755,232.0780151,176.2015015,220.85251,224.3564941,249.4405121,427.5087484,181.1924988,287.9369934,107.0090012,283.413504,590.2135838,254.3545838
798,190.7948761,257.5938446,178.3702545,311.4061524,278.6910324,162.9169189,317.6752167,219.1581192,228.8246155,170.2902588,214.62564,220.7835938,249.6646179,423.8247884,177.6717987,291.9692322,105.2358994,282.3415344,586.2366333,246.9094035
799,188.5522156,258.4012024,179.3570251,310.5987976,279.1395569,165.0698731,321.4129741,215.4203593,225.5951904,164.2799377,208.3462,217.1056335,249.9337341,420.087026,174.0835449,296.006012,103.4417725,281.2650635,582.2639378,239.3591258
800,191.2475708,262.1858643,180.2089203,311.82081,280.3494339,162.4877472,322.5024745,217.7701238,227.8445984,164.9650482,210.79181,219.6505463,254.5330688,422.7750753,178.1390137,290.0312531,106.2475708,282.5561218,585.4418204,240.7701238
801,195.5560272,266.9431122,181.0167572,313.7057648,281.8080292,158.3588074,322.7268728,222.1084951,231.8837738,167.8373474,216.08762,224.2282776,260.5469544,427.5622559,184.6914551,280.786026,110.5560257,284.6205933,590.9556318,245.1085027
802,198.0248413,271.2298065,182.0608642,313.9863404,283.2670746,154.9838592,325.5082601,223.8519669,234.602478,169.7664551,220.39378,225.2670899,263.1639771,430.9741109,187.0447235,277.9105499,115.668306,286.8745239,594.1446272,249.0548528
803,198.8331604,275.0917481,183.3182434,312.8187714,284.7265396,152.2894775,330.5976512,223.2532171,236.1292969,170.8442108,223.80667,223.1115814,262.714917,433.1445923,185.6077209,280.7845581,121.506134,289.2994751,595.2352208,252.6473668
804,199.1046936,275.3301575,183.0456146,311.7046905,284.6425934,152.5476898,331.7057724,221.8042297,236.0724579,171.6805389,224.21339,221.5463074,259.7959198,432.7203217,183.9825378,285.1356232,123.2643844,289.7382324,594.0824105,253.0189743
805,198.1161652,267.0624786,179.1813751,310.7161621,280.9356232,159.7369812,323.4680405,218.3593674,232.2980865,171.9501373,217.5633,221.3665802,251.0789154,426.2050273,181.9156189,292.9539581,115.4460388,285.5145294,587.663426,245.829689
806,197.1670898,259.525058,175.4683563,309.6815247,277.5575943,165.787851,316.0253118,215.325737,229.0172119,172.0354462,211.65012,221.1341797,243.2303742,420.5012614,180.2040466,299.2587433,108.7002472,281.8764526,582.0151847,239.4299571
807,196.7174927,261.2335297,173.6699677,308.06297,278.3443909,157.425351,318.647962,217.498792,231.984555,169.7874603,215.06706,220.2349853,246.3775574,425.0721639,182.9915497,286.4002716,115.5341217,285.653064,586.1257847,243.0267309
808,196.2678985,262.9419983,171.871579,306.4444214,279.1311798,149.0628479,321.2706172,219.6718394,234.9518951,167.5394745,218.484,219.335788,249.5247345,429.6430664,185.7790527,273.5417969,122.3679977,289.4296875,590.2363935,246.6235072
809,194.3667419,261.2903534,172.363858,305.588916,279.5364533,151.1609741,321.0301158,219.6817296,232.9556549,167.2763855,217.70144,220.3457855,250.0763825,425.1136424,182.5334869,278.0164032,118.8168549,287.708429,587.6380266,246.0208842
810,192.2073944,259.041037,173.2635864,304.8691284,279.8738403,155.1197723,320.2803497,219.306839,230.0765289,167.3663574,216.17191,221.6953766,250.1663544,418.965505,178.2147919,285.5741119,113.4184891,285.0092407,583.8463135,244.6712901
811,190.5545319,257.072702,174.2200104,305.6709289,278.449974,158.1218506,316.0544688,219.3545481,229.7327423,169.0909424,214.13452,222.7072815,249.9181732,417.1833445,176.9945526,289.6963837,109.8781525,282.1963257,582.1870161,242.6166306
812,189.2041382,255.2721802,175.2102966,307.381427,275.9742585,160.5525543,309.7526398,219.65463,230.9030823,171.7917297,211.79384,223.5175201,249.4680451,418.0085856,177.6247315,291.7669922,107.4474457,279.3154938,581.8011867,240.1409124
813,188.10849,255.438916,175.472052,307.2339661,275.4565125,160.943277,307.7915701,221.3212484,231.053418,172.124646,210.83727,222.141629,249.637265,418.9554749,178.473703,291.4331299,105.344104,278.1830261,581.5714286,239.4258067
814,187.3878571,258.5016235,174.6613342,304.3514129,277.821106,158.3309692,312.2204819,224.9995016,229.7022217,168.9718597,211.91822,217.5475677,250.718222,420.0814819,179.6447418,287.5597076,103.7226715,279.624295,581.5714286,241.3024623
